% Model,EigenRadiusSweep_Al&_DoubleZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 8 2025, 10:29"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.0381125,3.0E9,2.96184207512585+0.18620320864715637i,2.96184207512585,7.95325197842954
0.0381125,3.0E9,2.9637735560488916+0.181297151552221i,2.9637735560488916,8.173800665575277
0.0381125,3.0E9,2.964544515763417+1.2197334512179858E-5i,2.964544515763417,121524.27699687665
0.0381125,3.0E9,2.9645454256375694+0.15854999921130852i,2.9645454256375694,9.348929171820911
0.0381125,3.0E9,2.965324224957808+0.2046176327634001i,2.965324224957808,7.24601341758904
0.0381125,3.0E9,2.9660709678695816+1.1575602436696227E-5i,2.9660709678695816,128117.34784820939
0.0381125,3.0E9,2.9672640546254168+0.15921204838621628i,2.9672640546254168,9.318591415353925
0.0381125,3.0E9,2.967513844866211+0.16318600102247163i,2.967513844866211,9.092427739734756
0.0381125,3.0E9,2.9675526545688924+0.20829570971897787i,2.9675526545688924,7.12341281194069
0.0381125,3.0E9,2.9681513310170478+0.20584963653583305i,2.9681513310170478,7.209513169337974
0.0381125,3.0E9,2.9682116468137023+0.21066017854524435i,2.9682116468137023,7.045023096703129
0.0381125,3.0E9,2.969534886461938+0.18965073191004536i,2.969534886461938,7.8289570953789935
0.0381125,3.0E9,2.9699893692922257+0.18897221970479386i,2.9699893692922257,7.858269786775656
0.0381125,3.0E9,2.9704856995259625+0.1641203894220137i,2.9704856995259625,9.049715608119092
0.0381125,3.0E9,2.970715303370254+0.20720394249818844i,2.970715303370254,7.168578135032896
0.0381125,3.0E9,2.9712484658649116+0.19297444425482244i,2.9712484658649116,7.6985542757707925
0.0381125,3.0E9,2.972179356395107+0.19424374505291317i,2.972179356395107,7.650643668308256
0.0381125,3.0E9,2.973170379287146+0.19278540152940057i,2.973170379287146,7.711087965428038
0.0381125,3.0E9,2.9732040708664913+0.1804234959835111i,2.9732040708664913,8.239514633776448
0.0381125,3.0E9,2.9740062599740376+0.1929961729796649i,2.9740062599740376,7.704832210034015
0.0381125,3.0E9,2.9745628608823065+0.1945989327742394i,2.9745628608823065,7.642803633289177
0.0381125,3.0E9,2.9763271859955736+0.20883244710854762i,2.9763271859955736,7.126112889077358
0.0381125,3.0E9,2.9778269391248724+0.18073604668533214i,2.9778269391248724,8.238054869899237
0.0381125,3.0E9,2.980441548816193+0.20912832736083642i,2.980441548816193,7.125867610640923
0.0381125,3.0E9,2.9822869790532227+0.1838566165539359i,2.9822869790532227,8.110360766315809
0.0381125,3.0E9,2.983209042005895+0.17968726114822525i,2.983209042005895,8.301114455590222
0.0381125,3.0E9,2.983484433326522+0.18273232415846377i,2.983484433326522,8.163537696645482
0.0381125,3.0E9,2.9839190909928957+0.20397938131337534i,2.9839190909928957,7.3142664512955715
0.0381125,3.0E9,2.983931016788934+0.17841018315483917i,2.983931016788934,8.362558022260508
0.0381125,3.0E9,2.986017041389762+0.1836425659119572i,2.986017041389762,8.129969831779992
0.0381125,3.0E9,2.9885718164593764+0.20193879131942663i,2.9885718164593764,7.3996971976821815
0.0381125,3.0E9,2.989233514209765+0.1829353955430519i,2.989233514209765,8.170189003981683
0.0381125,3.0E9,3.002457687042936+0.18722886945999073i,3.002457687042936,8.018148311482852
0.0381125,3.0E9,3.0035586718890706+0.18876239940523662i,3.0035586718890706,7.955924170684564
0.0381125,3.0E9,3.003905459502266+0.18793339293979958i,3.003905459502266,7.991941752641327
0.0381125,3.0E9,3.00490914672777+0.13571408579248265i,3.00490914672777,11.07073421738444
0.0381125,3.0E9,3.0050185188846257+0.13753245240070539i,3.0050185188846257,10.924761634182907
0.0381125,3.0E9,3.005465308221971+0.18948812115878835i,3.005465308221971,7.93048474448547
0.0381125,3.0E9,3.0066365005647913+0.13609123714777177i,3.0066365005647913,11.046400060644972
0.0381125,3.0E9,3.0066818977701626+0.13697530403678576i,3.0066818977701626,10.97527002737185
0.0381125,3.0E9,3.0085669686222087+0.04843239084031395i,3.0085669686222087,31.059451293058512
0.0381125,3.0E9,3.0091006790549417+0.04838607335077814i,3.0091006790549417,31.094698026436877
0.0381125,3.0E9,3.011254339393769+0.20783540386927007i,3.011254339393769,7.244324795807814
0.0381125,3.0E9,3.0122905213637545+0.20411410720805215i,3.0122905213637545,7.378937601538112
0.0381125,3.0E9,3.01670674042279+0.2137574867465169i,3.01670674042279,7.056376799564767
0.0381125,3.0E9,3.017411613398046+0.006001157539968518i,3.017411613398046,251.40246638266686
0.0381125,3.0E9,3.017535711820594+0.21805167673447967i,3.017535711820594,6.919313249526236
0.0381125,3.0E9,3.018157365206802+0.15124650014298058i,3.018157365206802,9.977610597116604
0.0381125,3.0E9,3.0182942488195277+0.15009475985486628i,3.0182942488195277,10.054628994836525
0.0381125,3.0E9,3.018782392164987+0.006045123073112083i,3.018782392164987,249.68742204704947
0.0381125,3.0E9,3.0193222174210144+0.15484310584905261i,3.0193222174210144,9.74961784983948
0.0381125,3.0E9,3.0198137603575765+0.15315916347204897i,3.0198137603575765,9.858416864847536
0.0381125,3.0E9,3.02408740155125+0.12507950954775757i,3.02408740155125,12.088660294900663
0.0381125,3.0E9,3.0241899507321945+0.12693136426849813i,3.0241899507321945,11.912697732985523
0.0381125,3.0E9,3.02619651912947+0.12483736484449148i,3.02619651912947,12.12055590447287
0.0381125,3.0E9,3.0262783571976333+0.12711101556184268i,3.0262783571976333,11.904075912780641
0.0381125,3.0E9,3.034187125808108+0.20189358559164894i,3.034187125808108,7.514322748086388
0.0381125,3.0E9,3.034681103680427+0.17010519581636402i,3.034681103680427,8.920012963497298
0.0381125,3.0E9,3.0359300334274226+0.1668258263252104i,3.0359300334274226,9.099100841584258
0.0381125,3.0E9,3.0366358886009146+0.20029523643807762i,3.0366358886009146,7.580399670512652
0.0381125,3.0E9,3.040388449475194+0.20635786999717587i,3.040388449475194,7.366785791878943
0.0381125,3.0E9,3.04118267271468+0.20512407664166013i,3.04118267271468,7.41303196218026
0.0381125,3.0E9,3.0429541673170077+0.21366588207295673i,3.0429541673170077,7.120823731413478
0.0381125,3.0E9,3.0431901518828117+0.13926712964017995i,3.0431901518828117,10.925730140864557
0.0381125,3.0E9,3.0439562742639623+0.21309071995525666i,3.0439562742639623,7.142395208254755
0.0381125,3.0E9,3.0449452473329117+0.14167421580001055i,3.0449452473329117,10.74629293036357
0.0381125,3.0E9,3.045401978789038+0.14477180593327146i,3.045401978789038,10.517938762858048
0.0381125,3.0E9,3.046804610130258+0.17402674338629096i,3.046804610130258,8.753840216865978
0.0381125,3.0E9,3.046864675576341+0.2068283339254138i,3.046864675576341,7.365684908227076
0.0381125,3.0E9,3.0471926455856333+0.14736589786123536i,3.0471926455856333,10.338866351749072
0.0381125,3.0E9,3.047208008321086+0.17586357251027113i,3.047208008321086,8.6635565422257
0.0381125,3.0E9,3.047778353074142+0.21701273333649135i,3.047778353074142,7.02211871675838
0.0381125,3.0E9,3.0486691560641144+0.15470793089429233i,3.0486691560641144,9.852982773543737
0.0381125,3.0E9,3.04888333065674+0.15396214534953742i,3.04888333065674,9.90140571156279
0.0381125,3.0E9,3.049354403074653+0.1968199683886121i,3.049354403074653,7.7465574962745665
0.0381125,3.0E9,3.0494597729814283+0.15375043084001241i,3.0494597729814283,9.916914561867454
0.0381125,3.0E9,3.049531911287595+0.17890518142905065i,3.049531911287595,8.522760176448449
0.0381125,3.0E9,3.0495660112057066+0.1947860276803456i,3.0495660112057066,7.827989634375135
0.0381125,3.0E9,3.04959337769656+0.15469415340350745i,3.04959337769656,9.856847562111598
0.0381125,3.0E9,3.049762957051628+0.18123312424234878i,3.049762957051628,8.413922592244838
0.0381125,3.0E9,3.0497663004876276+0.2159633251871992i,3.0497663004876276,7.060843080287033
0.0381125,3.0E9,3.0499889121820227+0.16067647416560585i,3.0499889121820227,9.491087379221625
0.0381125,3.0E9,3.050358927015718+0.20932329756518203i,3.050358927015718,7.286238470578876
0.0381125,3.0E9,3.050508067606051+0.20440668665535777i,3.050508067606051,7.461859779443995
0.0381125,3.0E9,3.0507259458508855+0.20711366965047082i,3.0507259458508855,7.364858995061388
0.0381125,3.0E9,3.051067923150327+0.17984719623605663i,3.051067923150327,8.48238945895403
0.0381125,3.0E9,3.0530011640658294+0.16509199214949755i,3.0530011640658294,9.24636357074549
0.0381125,3.0E9,3.05302698738457+0.209605423122387i,3.05302698738457,7.282795792935976
0.0381125,3.0E9,3.0535408347645463+0.18211906856727528i,3.0535408347645463,8.383363858564211
0.0381125,3.0E9,3.0549018861009603+0.18184555825556503i,3.0549018861009603,8.39971543821712
0.0381125,3.0E9,3.0552497825661753+0.18232674654856626i,3.0552497825661753,8.378501345529001
0.0381125,3.0E9,3.055672759566099+0.18961276211596534i,3.055672759566099,8.05766638665724
0.0381125,3.0E9,3.0562368151488886+0.1939925209368565i,3.0562368151488886,7.877202689024482
0.0381125,3.0E9,3.056431360257646+0.20366715548733375i,3.056431360257646,7.503495968567519
0.0381125,3.0E9,3.0568793809545096+0.16498407910814794i,3.0568793809545096,9.264164752984161
0.0381125,3.0E9,3.0569165181842233+0.18298494446813024i,3.0569165181842233,8.35291812413735
0.0381125,3.0E9,3.0575917162815087+0.18253814841890662i,3.0575917162815087,8.375212915123486
0.0381125,3.0E9,3.0578893583311046+0.200097550680023i,3.0578893583311046,7.64099647381739
0.0381125,3.0E9,3.057914172212456+0.16771177362396658i,3.057914172212456,9.116575736265034
0.0381125,3.0E9,3.0580649780493285+0.19160036456328036i,3.0580649780493285,7.980321397142575
0.0381125,3.0E9,3.0583713348377377+3.1110563725093256E-5i,3.0583713348377377,49153.26128229086
0.0381125,3.0E9,3.0584025341409884+0.19767685978518423i,3.0584025341409884,7.735863817000532
0.0381125,3.0E9,3.058448872056893+0.16513891386632723i,3.058448872056893,9.260230676255308
0.0381125,3.0E9,3.0593779454539103+0.19226603225029615i,3.0593779454539103,7.956106207754743
0.0381125,3.0E9,3.059579008077802+0.19583506570347523i,3.059579008077802,7.8116219817100605
0.0381125,3.0E9,3.059680108964312+0.16773703297355144i,3.059680108964312,9.120466884157771
0.0381125,3.0E9,3.0606031366239765+3.3754152377458154E-5i,3.0606031366239765,45336.69076323661
0.0381125,3.0E9,3.064200812096475+0.1667294174965038i,3.064200812096475,9.189142678318087
0.0381125,3.0E9,3.066030009328069+0.1710209007584613i,3.066030009328069,8.963904399200683
0.0381125,3.0E9,3.0734234656741286+0.20475577138062173i,3.0734234656741286,7.5050960589553375
0.0381125,3.0E9,3.074651290739388+0.2002096696084862i,3.074651290739388,7.6785784042097625
0.0381125,3.0E9,3.0780467591144323+0.2034703075068821i,3.0780467591144323,7.5638720873568275
0.0381125,3.0E9,3.0825192344060364+0.17705235574302366i,3.0825192344060364,8.705106524761662
0.0381125,3.0E9,3.0832028199005705+0.17661549754470265i,3.0832028199005705,8.72857383061809
0.0381125,3.0E9,3.0841872949262776+0.19893095950963602i,3.0841872949262776,7.751903732151059
0.0381125,3.0E9,3.0883441959741367+0.19023253500045276i,3.0883441959741367,8.117287077015469
0.0381125,3.0E9,3.089371833964435+0.03899989537285118i,3.089371833964435,39.60743746142234
0.0381125,3.0E9,3.0894692839450366+0.03919965116651114i,3.0894692839450366,39.40684664286524
0.0381125,3.0E9,3.0895439233344635+0.1901644042303991i,3.0895439233344635,8.12334972950889
0.0381125,3.0E9,3.089547081672661+0.15646456231031644i,3.089547081672661,9.872993079241665
0.0381125,3.0E9,3.090904054541678+0.15709154122360253i,3.090904054541678,9.837907345189633
0.0381125,3.0E9,3.0911858913391788+0.19062877033946296i,3.0911858913391788,8.107868203300416
0.0381125,3.0E9,3.091998315566018+0.19168001878483498i,3.091998315566018,8.06552069216159
0.0381125,3.0E9,3.092581159646684+0.1624215022336263i,3.092581159646684,9.520233211481845
0.0381125,3.0E9,3.092614892176853+0.1777584373508535i,3.092614892176853,8.698925739521313
0.0381125,3.0E9,3.0926588118232314+0.20151070400584564i,3.0926588118232314,7.673683705986944
0.0381125,3.0E9,3.0937131980825443+0.17769052113992992i,3.0937131980825443,8.705341112839298
0.0381125,3.0E9,3.0947081636292304+0.16257905808092954i,3.0947081636292304,9.517548570396837
0.0381125,3.0E9,3.0949990894489847+0.1811401892244386i,3.0949990894489847,8.543104384235184
0.0381125,3.0E9,3.096059516691547+0.17524759764446218i,3.096059516691547,8.83338647235768
0.0381125,3.0E9,3.0966085399803482+0.1750586654334965i,3.0966085399803482,8.84448802437811
0.0381125,3.0E9,3.0966887764632456+0.17986463028919494i,3.0966887764632456,8.608387239570785
0.0381125,3.0E9,3.1046156321829312+0.19101707016591643i,3.1046156321829312,8.126539762876371
0.0381125,3.0E9,3.105594734097316+0.006572430984197731i,3.105594734097316,236.259212273524
0.0381125,3.0E9,3.1061662883466816+0.1913352118456962i,3.1061662883466816,8.11707959654513
0.0381125,3.0E9,3.1063714660755526+0.006607921565019138i,3.1063714660755526,235.04905706810973
0.0381125,3.0E9,3.1141787499172318+0.134783135075459i,3.1141787499172318,11.552553471076862
0.0381125,3.0E9,3.114209838902455+0.13630262433020338i,3.114209838902455,11.42388070004451
0.0381125,3.0E9,3.1152594242893517+0.13586640868914054i,3.1152594242893517,11.46442102336347
0.0381125,3.0E9,3.1154016997507554+0.13452451210129343i,3.1154016997507554,11.579308674262055
0.0381125,3.0E9,3.128513244777043+0.023478890886977122i,3.128513244777043,66.62395723539723
0.0381125,3.0E9,3.128761041304054+0.023487777984310353i,3.128761041304054,66.60402366273304
0.0381125,3.0E9,3.1323868470576364+0.14824990563514975i,3.1323868470576364,10.564549210461532
0.0381125,3.0E9,3.1331851054731614+0.17253719259684933i,3.1331851054731614,9.079738282267542
0.0381125,3.0E9,3.1339552126726233+0.15196562088331964i,3.1339552126726233,10.3113954144895
0.0381125,3.0E9,3.1343802043791196+0.14975748755780555i,3.1343802043791196,10.464853061751809
0.0381125,3.0E9,3.1356174291333705+0.1537012237078443i,3.1356174291333705,10.200365857507942
0.0381125,3.0E9,3.1362448098591877+0.12436525477204874i,3.1362448098591877,12.609007297125174
0.0381125,3.0E9,3.1364279017748964+0.1265728638711787i,3.1364279017748964,12.38981170943181
0.0381125,3.0E9,3.1385244715887852+0.1245827989424008i,3.1385244715887852,12.596138866007658
0.0381125,3.0E9,3.138573064255012+0.12690396892409136i,3.138573064255012,12.365937373213187
0.0381125,3.0E9,3.142690942183287+0.0261880634408611i,3.142690942183287,60.0023546849929
0.0381125,3.0E9,3.150975208519722+0.15178234452444747i,3.150975208519722,10.379913482006454
0.0381125,3.0E9,3.1512777179010354+0.15075149055429188i,3.1512777179010354,10.45189572028188
0.0381125,3.0E9,3.154401694496517+0.15246406184397904i,3.154401694496517,10.344738479171928
0.0381125,3.0E9,3.1546212315249496+0.1533286642853381i,3.1546212315249496,10.287121609741328
0.0381125,3.0E9,3.1614462121914175+0.13875223958611352i,3.1614462121914175,11.392415076044
0.0381125,3.0E9,3.1634380504095243+0.13929835949664499i,3.1634380504095243,11.354900595529683
0.0381125,3.0E9,3.1643153750268342+0.14468604200459592i,3.1643153750268342,10.935109327706678
0.0381125,3.0E9,3.1657619038036113+0.14578899026979517i,3.1657619038036113,10.857342169477596
0.0381125,3.0E9,3.17781391194828+0.03858487167009171i,3.17781391194828,41.179531956451974
0.0381125,3.0E9,3.1782587807004923+0.03962887775111772i,3.1782587807004923,40.10028748052107
0.0381125,3.0E9,3.1822011528108938+4.380729329988938E-6i,3.1822011528108938,363204.49325945106
0.0381125,3.0E9,3.185843067267056+5.4228121230327345E-6i,3.185843067267056,293744.5549455397
0.0381125,3.0E9,3.191474233447892+0.05222839400798113i,3.191474233447892,30.55305733659163
0.0381125,3.0E9,3.210505245256506+0.0030662375712170713i,3.210505245256506,523.525195078438
0.0381125,3.0E9,3.211632547309473+0.003045318813239163i,3.211632547309473,527.306456937658
0.0381125,3.5E9,3.3023500228291542+0.0025892728838780616i,3.3023500228291542,637.6983367398277
0.0381125,3.5E9,3.3048762473816025+0.002535433590229542i,3.3048762473816025,651.7378842256326
0.0381125,3.5E9,3.3175357530992575+0.04764796263060639i,3.3175357530992575,34.81298643153588
0.0381125,3.5E9,3.3599092425127726+0.01743536088889001i,3.3599092425127726,96.35330360880977
0.0381125,3.5E9,3.3608053217344316+0.1256955726102779i,3.3608053217344316,13.368829354692899
0.0381125,3.5E9,3.360839630248416+0.01773018998391392i,3.360839630248416,94.77731579011865
0.0381125,3.5E9,3.3612613339774957+0.12280192688532732i,3.3612613339774957,13.685702737857888
0.0381125,3.5E9,3.362764693900406+0.12435412577580295i,3.362764693900406,13.520921292000827
0.0381125,3.5E9,3.362778645481472+0.12672165952623757i,3.362778645481472,13.268365716064556
0.0381125,3.5E9,3.386458734323131+0.15765402122111816i,3.386458734323131,10.74015971204896
0.0381125,3.5E9,3.3868658743404834+0.15866755933059365i,3.3868658743404834,10.672836617105009
0.0381125,3.5E9,3.3890862361203364+0.1614163270631644i,3.3890862361203364,10.497966029155593
0.0381125,3.5E9,3.389162732251687+0.16303935185518312i,3.389162732251687,10.393695429009227
0.0381125,3.5E9,3.390182587896358+0.027619530273305683i,3.390182587896358,61.372922608553104
0.0381125,3.5E9,3.391420522910565+0.028228565074190023i,3.391420522910565,60.070721164842574
0.0381125,3.5E9,3.3967842945638504+0.13601330047547855i,3.3967842945638504,12.486956359007872
0.0381125,3.5E9,3.399472979703106+0.14430118687175209i,3.399472979703106,11.779088770504686
0.0381125,3.5E9,3.4003528997871477+0.1368197091842602i,3.4003528997871477,12.426400114649294
0.0381125,3.5E9,3.4013927542032745+9.884761662107575E-6i,3.4013927542032745,172052.34028263096
0.0381125,3.5E9,3.4024106158307528+0.1447700806885734i,3.4024106158307528,11.751083509962092
0.0381125,3.5E9,3.4028034411079298+1.1349350629870227E-5i,3.4028034411079298,149911.8122296852
0.0381125,3.5E9,3.413722229713515+0.1673978003669625i,3.413722229713515,10.196436937134465
0.0381125,3.5E9,3.416858018202653+0.17600766418485395i,3.416858018202653,9.706560319481488
0.0381125,3.5E9,3.418171395272991+0.16070880865572187i,3.418171395272991,10.634673431608723
0.0381125,3.5E9,3.4194120646455266+0.15630640532046283i,3.4194120646455266,10.938169992569955
0.0381125,3.5E9,3.4211995472973094+0.15785871681302824i,3.4211995472973094,10.836270610730553
0.0381125,3.5E9,3.4213722101736512+0.1671835820422871i,3.4213722101736512,10.232380980173806
0.0381125,3.5E9,3.423657687214182+0.16451987596407572i,3.423657687214182,10.40499716873652
0.0381125,3.5E9,3.4238638789334948+0.18170901721997587i,3.4238638789334948,9.42128225477271
0.0381125,3.5E9,3.4253836008995315+0.18101299070265034i,3.4253836008995315,9.461706553775473
0.0381125,3.5E9,3.425408358538429+0.03143092250677801i,3.425408358538429,54.491056662427695
0.0381125,3.5E9,3.4279478602945335+0.03193175457836225i,3.4279478602945335,53.67615881993213
0.0381125,3.5E9,3.4344232029708928+0.18221747011414674i,3.4344232029708928,9.423967967559483
0.0381125,3.5E9,3.4354708681015453+0.17334121711603365i,3.4354708681015453,9.90956139935795
0.0381125,3.5E9,3.4369694339902943+0.16563687948790518i,3.4369694339902943,10.375012631897784
0.0381125,3.5E9,3.437654147709081+0.1736342311250169i,3.437654147709081,9.899125666165347
0.0381125,3.5E9,3.4410798474345965+0.1768967688424546i,3.4410798474345965,9.726237143707369
0.0381125,3.5E9,3.441494174069706+0.13300020956945158i,3.441494174069706,12.937927636394388
0.0381125,3.5E9,3.4417551108317816+0.1309023721748641i,3.4417551108317816,13.146267151805931
0.0381125,3.5E9,3.4432777464252915+0.16715567789431615i,3.4432777464252915,10.299613479484368
0.0381125,3.5E9,3.44397014214363+3.3555318105384935E-5i,3.44397014214363,51317.799034528354
0.0381125,3.5E9,3.4446903272690443+0.1863801836809826i,3.4446903272690443,9.241031581890551
0.0381125,3.5E9,3.4447755645801945+0.16620507671785212i,3.4447755645801945,10.363027509767369
0.0381125,3.5E9,3.444912583296863+0.16656049587673916i,3.444912583296863,10.34132543002941
0.0381125,3.5E9,3.4450314934629565+0.13438438092021981i,3.4450314934629565,12.817827004420156
0.0381125,3.5E9,3.4451929252192177+0.18569393763876474i,3.4451929252192177,9.27653581217401
0.0381125,3.5E9,3.4452625932196543+0.17542738493316273i,3.4452625932196543,9.819625922521412
0.0381125,3.5E9,3.4453297971857326+0.13286319151294376i,3.4453297971857326,12.965704639309687
0.0381125,3.5E9,3.4458163407270623+0.1786222852185668i,3.4458163407270623,9.645538731381343
0.0381125,3.5E9,3.4458555942723272+4.7039973560822544E-5i,3.4458555942723272,36626.8870221286
0.0381125,3.5E9,3.44644124649226+0.1696042923981097i,3.44644124649226,10.160241812755773
0.0381125,3.5E9,3.448031428225106+0.1696681302014621i,3.448031428225106,10.161105164920928
0.0381125,3.5E9,3.449473582310795+0.17523572329587228i,3.449473582310795,9.842381214949588
0.0381125,3.5E9,3.450348436463959+0.1830677634910533i,3.450348436463959,9.423691999800338
0.0381125,3.5E9,3.451492698862975+0.18653919085342285i,3.451492698862975,9.251387558486458
0.0381125,3.5E9,3.4517730473097274+8.538912239813781E-4i,3.4517730473097274,2021.201852394846
0.0381125,3.5E9,3.4538113893497093+0.0010690497197570691i,3.4538113893497093,1615.3651815813362
0.0381125,3.5E9,3.454591736601617+9.731760466394907E-4i,3.454591736601617,1774.905860317253
0.0381125,3.5E9,3.4550964776275936+9.813092490673881E-4i,3.4550964776275936,1760.4524164585382
0.0381125,3.5E9,3.4569848653280206+0.04805269504728672i,3.4569848653280206,35.97076981765686
0.0381125,3.5E9,3.4584337816779334+0.1939444328152167i,3.4584337816779334,8.916042939404724
0.0381125,3.5E9,3.4593290382013264+0.0486729866365504i,3.4593290382013264,35.536436915539355
0.0381125,3.5E9,3.4598246329715083+0.18045083843446016i,3.4598246329715083,9.586612794343203
0.0381125,3.5E9,3.4606982581133106+0.15000640247131716i,3.4606982581133106,11.535168503141168
0.0381125,3.5E9,3.4607344433343346+0.16802799613907612i,3.4607344433343346,10.298088779413575
0.0381125,3.5E9,3.4612137550424364+0.19372421650596058i,3.4612137550424364,8.933353344949365
0.0381125,3.5E9,3.461457553269167+0.15255726650893991i,3.461457553269167,11.344780987755588
0.0381125,3.5E9,3.4615615069835433+0.16077969857652374i,3.4615615069835433,10.764920999450684
0.0381125,3.5E9,3.464558749467837+0.18987068239068478i,3.464558749467837,9.123469473657433
0.0381125,3.5E9,3.4650851378705485+0.16979074222897364i,3.4650851378705485,10.203987250369813
0.0381125,3.5E9,3.4652742037487565+0.1752943417136328i,3.4652742037487565,9.884158752282358
0.0381125,3.5E9,3.465621106954614+0.17598852233076812i,3.465621106954614,9.846156615944034
0.0381125,3.5E9,3.46657202351567+0.14664545721064223i,3.46657202351567,11.819568398004547
0.0381125,3.5E9,3.4666514943210545+0.14825956079613606i,3.4666514943210545,11.691156629985787
0.0381125,3.5E9,3.467488563809679+0.1671332906829791i,3.467488563809679,10.373422762275595
0.0381125,3.5E9,3.4681032789489628+0.17493120552722433i,3.4681032789489628,9.91276333029451
0.0381125,3.5E9,3.4684100173589596+0.18351188674885885i,3.4684100173589596,9.45009633655387
0.0381125,3.5E9,3.4690255213072865+0.19184461557173027i,3.4690255213072865,9.041237646855471
0.0381125,3.5E9,3.4691211814282537+0.14368869274496682i,3.4691211814282537,12.071656840756425
0.0381125,3.5E9,3.46939283009103+0.14545538101624608i,3.46939283009103,11.925969344865727
0.0381125,3.5E9,3.469691069529854+0.16381548270073343i,3.469691069529854,10.590241570354081
0.0381125,3.5E9,3.4705172410099348+0.1695114196031931i,3.4705172410099348,10.236824306981852
0.0381125,3.5E9,3.4715745678121053+0.17454486207692924i,3.4715745678121053,9.944648403004946
0.0381125,3.5E9,3.4720155512965367+0.17706403543577404i,3.4720155512965367,9.80440647574626
0.0381125,3.5E9,3.47248649180569+0.1262880921185088i,3.47248649180569,13.748273624036965
0.0381125,3.5E9,3.472754082552793+0.12366893892596073i,3.472754082552793,14.040526718806467
0.0381125,3.5E9,3.4738573537466784+0.17021091599923632i,3.4738573537466784,10.204566885011843
0.0381125,3.5E9,3.475474126754852+0.14333950514972957i,3.475474126754852,12.123224937620797
0.0381125,3.5E9,3.4759021161349013+0.12539804837163745i,3.4759021161349013,13.859474534378327
0.0381125,3.5E9,3.4759999811947924+0.19445277216054652i,3.4759999811947924,8.937902871152934
0.0381125,3.5E9,3.4762431416949697+0.12280715037810336i,3.4762431416949697,14.153260339451652
0.0381125,3.5E9,3.4778808695000683+0.1500002750284994i,3.4778808695000683,11.592914975786831
0.0381125,3.5E9,3.4785343899818906+0.1808098122979876i,3.4785343899818906,9.61931862483496
0.0381125,3.5E9,3.480165039235681+0.17197191771804252i,3.480165039235681,10.118410858631014
0.0381125,3.5E9,3.480808053129939+0.14317111498257323i,3.480808053129939,12.156111424967328
0.0381125,3.5E9,3.4835355293492363+0.15032537691080414i,3.4835355293492363,11.586651571864008
0.0381125,3.5E9,3.4881715658850556+0.19746493156390302i,3.4881715658850556,8.832382383694858
0.0381125,3.5E9,3.4892765388780815+0.1797616832694238i,3.4892765388780815,9.705284450547818
0.0381125,3.5E9,3.4896190618882774+0.04497139845224858i,3.4896190618882774,38.79820488119372
0.0381125,3.5E9,3.489689343618032+0.189651218085405i,3.489689343618032,9.200281914473473
0.0381125,3.5E9,3.4900307958549113+0.18580690049566467i,3.4900307958549113,9.391553237648303
0.0381125,3.5E9,3.4905434863960423+0.1957735167752834i,3.4905434863960423,8.914748899368819
0.0381125,3.5E9,3.491229305241101+0.04410574577933057i,3.491229305241101,39.57794209748074
0.0381125,3.5E9,3.492727994655808+0.17149527989753466i,3.492727994655808,10.183160716559224
0.0381125,3.5E9,3.4927582060029336+0.19549213994126208i,3.4927582060029336,8.933244597589383
0.0381125,3.5E9,3.4938666594939316+0.15752090629634816i,3.4938666594939316,11.090168097816901
0.0381125,3.5E9,3.4952110030141696+0.1541408593435511i,3.4952110030141696,11.337717390117824
0.0381125,3.5E9,3.495973269415543+0.07528017405497343i,3.495973269415543,23.21974751853393
0.0381125,3.5E9,3.4964904076622383+0.19744624480499542i,3.4964904076622383,8.854284392988811
0.0381125,3.5E9,3.4967674090837892+0.1867500931492135i,3.4967674090837892,9.362157068082071
0.0381125,3.5E9,3.497499261608926+0.16093238548319835i,3.497499261608926,10.866362451248422
0.0381125,3.5E9,3.4983507255632578+0.00100372804575169i,3.4983507255632578,1742.6785773149088
0.0381125,3.5E9,3.4989602705468665+0.1574448893752811i,3.4989602705468665,11.111698462967718
0.0381125,3.5E9,3.499254484880735+0.18739930649820086i,3.499254484880735,9.33635921676778
0.0381125,3.5E9,3.5005359410695394+9.51521516788737E-4i,3.5005359410695394,1839.4412944456574
0.0381125,3.5E9,3.500641113721301+0.08026099637265321i,3.500641113721301,21.807859806946347
0.0381125,3.5E9,3.5015690783663804+0.19481811129665938i,3.5015690783663804,8.986764770125413
0.0381125,3.5E9,3.5034292849296698+0.1922941132127487i,3.5034292849296698,9.109559378589962
0.0381125,3.5E9,3.505306973980327+0.18847356907615015i,3.505306973980327,9.299200389642051
0.0381125,3.5E9,3.5072271684046776+0.17554274883218746i,3.5072271684046776,9.989666880964307
0.0381125,3.5E9,3.508304641822362+0.18356516097980444i,3.508304641822362,9.556019843570263
0.0381125,3.5E9,3.511691571064401+0.193523811382651i,3.511691571064401,9.073021934548404
0.0381125,3.5E9,3.513463682980545+0.17705201304448664i,3.513463682980545,9.922122947276913
0.0381125,3.5E9,3.51417690705752+0.1848777209542248i,3.51417690705752,9.50405730046732
0.0381125,3.5E9,3.514257460057856+0.13486224887085574i,3.514257460057856,13.029062949347349
