% Model,EigenRadiusSweep_Al&ZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 11:13"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.0381125,4.0E9,3.8294814807656734+0.007397111877243888i,3.8294814807656734,258.84977436575633
0.0381125,4.0E9,3.833736443982984+0.006515471639468644i,3.833736443982984,294.2025271631477
0.0381125,4.0E9,3.836568396301765+9.603924704241334E-4i,3.836568396301765,1997.3961242154678
0.0381125,4.0E9,3.8404147515380926+3.4745385872325733E-4i,3.8404147515380926,5526.5104345796535
0.0381125,4.0E9,3.84315941981269+3.428638058866581E-4i,3.84315941981269,5604.498570320279
0.0381125,4.0E9,3.8458783783835315+2.230417151801107E-4i,3.8458783783835315,8621.432935264836
0.0381125,4.0E9,3.861870188584069+0.0410284362210652i,3.861870188584069,47.06333636232121
0.0381125,4.0E9,3.8619380384692703+0.04399646627035775i,3.8619380384692703,43.88918435787216
0.0381125,4.0E9,3.867814236444406+0.035261644101081874i,3.867814236444406,54.84449654923686
0.0381125,4.0E9,3.87493097266027+0.03498609512103612i,3.87493097266027,55.37815751164505
0.0381125,4.0E9,3.883327241486367+0.13397358373277485i,3.883327241486367,14.492884094345396
0.0381125,4.0E9,3.887261058130795+0.12948631435915553i,3.887261058130795,15.010316253765314
0.0381125,4.0E9,3.88806131644331+6.869540997761601E-4i,3.88806131644331,2829.928024092302
0.0381125,4.0E9,3.890197325482713+0.126908170759198i,3.890197325482713,15.326819787136365
0.0381125,4.0E9,3.890261913991466+0.14042584517270415i,3.890261913991466,13.851659248363392
0.0381125,4.0E9,3.8935922770861495+0.14023513482588704i,3.8935922770861495,13.882370783614075
0.0381125,4.0E9,3.8951063512285313+0.13913997257526775i,3.8951063512285313,13.997078909590392
0.0381125,4.0E9,3.8973685661493622+8.550007082418573E-4i,3.8973685661493622,2279.1610162309357
0.0381125,4.0E9,3.9004145551693195+6.253804981463035E-4i,3.9004145551693195,3118.433151281961
0.0381125,4.0E9,3.9049393632240044+0.14558515543975142i,3.9049393632240044,13.411186571284784
0.0381125,4.0E9,3.9067034516312313+4.89280751576086E-4i,3.9067034516312313,3992.292195275248
0.0381125,4.0E9,3.907287625106516+0.14970824586432432i,3.907287625106516,13.049674059528972
0.0381125,4.0E9,3.9106512505013526+0.13975864770980284i,3.9106512505013526,13.990730858463559
0.0381125,4.0E9,3.9164721953794643+0.012536307117049892i,3.9164721953794643,156.20517903764903
0.0381125,4.0E9,3.9189618014097105+0.01282205910103582i,3.9189618014097105,152.82107852291526
0.0381125,4.0E9,3.9198592632243234+0.15553368581375657i,3.9198592632243234,12.601319266355421
0.0381125,4.0E9,3.9217585014189718+0.14845662392862446i,3.9217585014189718,13.208432192639952
0.0381125,4.0E9,3.923801050598438+0.04881699443661841i,3.923801050598438,40.18888397249557
0.0381125,4.0E9,3.9252417737878793+0.127183925426373i,3.9252417737878793,15.43135958663349
0.0381125,4.0E9,3.926260138720823+0.15963804866439485i,3.926260138720823,12.297382020043834
0.0381125,4.0E9,3.9262904442464217+0.12512199212266292i,3.9262904442464217,15.689849472654242
0.0381125,4.0E9,3.9277206558382303+0.15081527596832717i,3.9277206558382303,13.021627386946843
0.0381125,4.0E9,3.929711020230466+0.019265875407816747i,3.929711020230466,101.98630835731616
0.0381125,4.0E9,3.9304328651644527+0.16077932628613115i,3.9304328651644527,12.22306672118296
0.0381125,4.0E9,3.931579914102856+0.14298936073806331i,3.931579914102856,13.747805759146532
0.0381125,4.0E9,3.9324469498544703+0.12765700473797936i,3.9324469498544703,15.402393930227177
0.0381125,4.0E9,3.9334115959543556+0.0514855742602409i,3.9334115959543556,38.199162119396654
0.0381125,4.0E9,3.9341112495502886+0.14183078886354905i,3.9341112495502886,13.869031121779816
0.0381125,4.0E9,3.934403715678958+0.12461893029318213i,3.934403715678958,15.785738596948173
0.0381125,4.0E9,3.9348774847102694+0.15317257802277026i,3.9348774847102694,12.844588553328782
0.0381125,4.0E9,3.935311650178008+0.01965707589372062i,3.935311650178008,100.09911116625257
0.0381125,4.0E9,3.9360756696444854+0.025095783943058534i,3.9360756696444854,78.42105428097614
0.0381125,4.0E9,3.9368830748852517+0.159920888174027i,3.9368830748852517,12.308845704386998
0.0381125,4.0E9,3.937251219780015+0.1457325302923805i,3.937251219780015,13.508484385335173
0.0381125,4.0E9,3.939478782621992+0.15201141584046235i,3.939478782621992,12.95783859666342
0.0381125,4.0E9,3.9421529113505667+0.16728780265486382i,3.9421529113505667,11.782547348905448
0.0381125,4.0E9,3.942678874189447+0.1626435812161519i,3.942678874189447,12.120610124016087
0.0381125,4.0E9,3.9429071137685177+0.13747773083488737i,3.9429071137685177,14.34016654851542
0.0381125,4.0E9,3.9435791973475047+0.02534381774274574i,3.9435791973475047,77.80160111189821
0.0381125,4.0E9,3.9440540246867166+7.925021698266147E-4i,3.9440540246867166,2488.355347689209
0.0381125,4.0E9,3.945020096415242+0.13940941446692565i,3.945020096415242,14.14904478115853
0.0381125,4.0E9,3.945698767985233+0.14950849060706226i,3.945698767985233,13.195567529189047
0.0381125,4.0E9,3.946342660953809+0.14579188679398836i,3.946342660953809,13.534164169677698
0.0381125,4.0E9,3.9467321722415334+0.1535251381049072i,3.9467321722415334,12.853700120252107
0.0381125,4.0E9,3.947173719289082+0.16938753973842186i,3.947173719289082,11.651310732136904
0.0381125,4.0E9,3.9479806767183594+0.15045377401837975i,3.9479806767183594,13.120244747852139
0.0381125,4.0E9,3.948213978783933+0.1552615159883969i,3.948213978783933,12.714721847360401
0.0381125,4.0E9,3.9489713935780393+0.15831109406347904i,3.9489713935780393,12.472187805090256
0.0381125,4.0E9,3.9502816812671906+0.16551789801805414i,3.9502816812671906,11.933095237943112
0.0381125,4.0E9,3.9503176505813893+0.06106561701448832i,3.9503176505813893,32.34485987134252
0.0381125,4.0E9,3.951648664718239+0.1554340116127573i,3.951648664718239,12.711660156347358
0.0381125,4.0E9,3.952605856275477+0.14883761110807756i,3.952605856275477,13.278249452033045
0.0381125,4.0E9,3.95299768192933+4.889040335155469E-4i,3.95299768192933,4042.713304597462
0.0381125,4.0E9,3.9535205426874813+0.0688687961771187i,3.9535205426874813,28.703279004033305
0.0381125,4.0E9,3.954096991642349+0.1359930882815471i,3.954096991642349,14.537860128068289
0.0381125,4.0E9,3.9544332426512687+0.1624933305328147i,3.9544332426512687,12.167986309606386
0.0381125,4.0E9,3.954656396490284+0.1553389894638891i,3.954656396490284,12.729117171866257
0.0381125,4.0E9,3.9551257111758664+0.17168727529984837i,3.9551257111758664,11.518400837418847
0.0381125,4.0E9,3.9552272342665384+0.1529996273039793i,3.9552272342665384,12.925610682725068
0.0381125,4.0E9,3.9581613142901104+0.15397726021363867i,3.9581613142901104,12.853070995023176
0.0381125,4.0E9,3.9583676310428624+0.14152954552662664i,3.9583676310428624,13.984244831402204
0.0381125,4.0E9,3.959524987248917+0.17273134707843518i,3.959524987248917,11.461512499670789
0.0381125,4.0E9,3.960661354494429+0.165564540175311i,3.960661354494429,11.961079800966472
0.0381125,4.0E9,3.961466637508673+0.1531607252498175i,3.961466637508673,12.932384039861399
0.0381125,4.0E9,3.9624477093370922+0.16890896377099926i,3.9624477093370922,11.72953649372107
0.0381125,4.0E9,3.9635081577848275+0.13798523238270805i,3.9635081577848275,14.362073713772011
0.0381125,4.0E9,3.9639482648600017+0.15897351927655248i,3.9639482648600017,12.467322491503332
0.0381125,4.0E9,3.9668333180817825+0.14822065456998665i,3.9668333180817825,13.381513290405582
0.0381125,4.0E9,3.968588827905308+0.1688940440328425i,3.968588827905308,11.748753044049296
0.0381125,4.0E9,3.9692054712421676+0.16039284104554705i,3.9692054712421676,12.373387257711286
0.0381125,4.0E9,3.970487247085519+0.04570125931720562i,3.970487247085519,43.43958247984984
0.0381125,4.0E9,3.9707889680764965+0.14373397067668217i,3.9707889680764965,13.81298015139532
0.0381125,4.0E9,3.971128901721721+0.17311723694986653i,3.971128901721721,11.469478636814573
0.0381125,4.0E9,3.9716263709469315+0.1588760447338419i,3.9716263709469315,12.499135340385719
0.0381125,4.0E9,3.9730584955815034+0.16574350103864907i,3.9730584955815034,11.985563447990163
0.0381125,4.0E9,3.9739001893060997+0.13332172544325935i,3.9739001893060997,14.903423189633708
0.0381125,4.0E9,3.974800039107684+0.15234777643720743i,3.974800039107684,13.045152781556876
0.0381125,4.0E9,3.9790927679924453+0.16158103382783248i,3.9790927679924453,12.31299451961745
0.0381125,4.0E9,3.9799623855164787+0.177413861087285i,3.9799623855164787,11.216604951623244
0.0381125,4.0E9,3.9808218825730997+0.14320687663254333i,3.9808218825730997,13.89885030726405
0.0381125,4.0E9,3.982162957204417+0.15290562487641343i,3.982162957204417,13.021636582771286
0.0381125,4.0E9,3.9826278692942756+0.17252445336240743i,3.9826278692942756,11.542212688332096
0.0381125,4.0E9,3.983701826144442+0.17573038636649627i,3.983701826144442,11.334698308339778
0.0381125,4.0E9,3.9867037644931953+0.1324540486309778i,3.9867037644931953,15.049384317425849
0.0381125,4.0E9,3.9867437813395816+0.16641087855337527i,3.9867437813395816,11.978615268414853
0.0381125,4.0E9,3.987009514661665+0.1401952718146629i,3.987009514661665,14.219486374449422
0.0381125,4.0E9,3.987649553836047+0.14371385886509302i,3.987649553836047,13.873573451184447
0.0381125,4.0E9,3.988991155029855+0.13157950546520433i,3.988991155029855,15.158102095484498
0.0381125,4.0E9,3.9891871115215456+0.16045532977314808i,3.9891871115215456,12.430833918578655
0.0381125,4.0E9,3.990386382615662+0.16869489776587004i,3.990386382615662,11.827229025485641
0.0381125,4.0E9,3.990753849289393+0.13459492107632332i,3.990753849289393,14.825053640123608
0.0381125,4.0E9,3.993023432373321+0.04284038591060913i,3.993023432373321,46.60349513079989
0.0381125,4.0E9,3.99316306041686+0.1423950177285543i,3.99316306041686,14.021428291925819
0.0381125,4.0E9,3.993501866838563+0.13502523989762916i,3.993501866838563,14.787982861079453
0.0381125,4.0E9,3.9937458557158796+0.17002196422236748i,3.9937458557158796,11.744793897606545
0.0381125,4.0E9,3.9945179221523226+0.04518729707384771i,3.9945179221523226,44.199566922804095
0.0381125,4.0E9,3.994746432310147+0.12971262244136844i,3.994746432310147,15.398449114371337
0.0381125,4.0E9,3.9958157265906737+0.16276053509481878i,3.9958157265906737,12.275136980419877
0.0381125,4.0E9,3.9958886624968017+0.1400945136646814i,3.9958886624968017,14.261403098414794
0.0381125,4.0E9,3.9973595157786406+0.15996893894416203i,3.9973595157786406,12.494174000785051
0.0381125,4.0E9,3.9978176044755225+0.17255283545959918i,3.9978176044755225,11.584328921130812
0.0381125,4.0E9,3.998197038519872+0.05978200625480849i,3.998197038519872,33.439803119674345
0.0381125,4.0E9,3.998221699109622+0.14866110488901638i,3.998221699109622,13.447437048495345
0.0381125,4.0E9,3.9989458317343693+0.17659429105445704i,3.9989458317343693,11.322409710575522
0.0381125,4.0E9,3.9998291023774044+0.13491920763220452i,3.9998291023774044,14.823052894296225
0.0381125,4.0E9,3.999881066554969+0.13987803117440448i,3.999881066554969,14.29774580387033
0.0381125,4.0E9,3.99988567332866+0.14444757291903i,3.99988567332866,13.845458225770237
0.0381125,4.0E9,4.000088538668782+0.14798816435642986i,4.000088538668782,13.514893424296282
0.0381125,4.0E9,4.0013672433457526+0.16093005303827715i,4.0013672433457526,12.432007470953947
0.0381125,4.0E9,4.002123372004296+0.15400466658147643i,4.002123372004296,12.993513316322028
0.0381125,4.0E9,4.003565530792942+0.08548949624509049i,4.003565530792942,23.41554054380605
0.0381125,4.0E9,4.003744151128112+0.13183969605105858i,4.003744151128112,15.184137520984388
0.0381125,4.0E9,4.003757305512381+0.13067131925842634i,4.003757305512381,15.319954402519736
0.0381125,4.0E9,4.003976369236314+0.1673975772138919i,4.003976369236314,11.959481241834945
0.0381125,4.0E9,4.004019964846915+0.1292803344851511i,4.004019964846915,15.485804475957666
0.0381125,4.0E9,4.004032624334638+0.16134265429055258i,4.004032624334638,12.408475123769838
0.0381125,4.0E9,4.004722598779022+0.17185561971203198i,4.004722598779022,11.65141589634803
0.0381125,4.0E9,4.005329478586531+0.07582490037678265i,4.005329478586531,26.41170287520055
0.0381125,4.0E9,4.0083700731280505+0.05801376861127982i,4.0083700731280505,34.54671338442138
0.0381125,4.0E9,4.010159759503382+0.15991490034454145i,4.010159759503382,12.538418092571025
0.0381125,4.0E9,4.011883767607077+0.15440544457004357i,4.011883767607077,12.99139346665703
0.0381125,4.0E9,4.012471676292616+0.14449445506780897i,4.012471676292616,13.884517832914856
0.0381125,4.0E9,4.012752865612806+0.16300122152410984i,4.012752865612806,12.308965626430203
0.0381125,4.0E9,4.01699814369906+0.17619337214263572i,4.01699814369906,11.399401960611595
0.0381125,4.0E9,4.017312317956391+0.05346335991932899i,4.017312317956391,37.57070565727747
0.0381125,4.0E9,4.0175360265852005+0.15699784009702836i,4.0175360265852005,12.794876745126775
0.0381125,4.0E9,4.018053319853137+0.16332652515372262i,4.018053319853137,12.30067594982307
0.0381125,4.0E9,4.018523174214433+0.16971783373138294i,4.018523174214433,11.838835925088048
0.0381125,4.0E9,4.018602298662831+0.14739154303130061i,4.018602298662831,13.632404600749126
0.0381125,4.0E9,4.019095909980386+0.15012290842958215i,4.019095909980386,13.38601800359342
0.0381125,4.0E9,4.020197968138685+0.1707350070750523i,4.020197968138685,11.77320936406285
0.0381125,4.0E9,4.020795315482694+0.12319483522386457i,4.020795315482694,16.318846923153355
0.0381125,4.0E9,4.021183211046214+0.15799243700062343i,4.021183211046214,12.725872476510842
0.0381125,4.0E9,4.02226248774023+0.14895258537805728i,4.02226248774023,13.501821662011793
0.0381125,4.0E9,4.023682696647117+0.16265829002622081i,4.023682696647117,12.368514067123453
0.0381125,4.0E9,4.024155444783628+0.1717814090296377i,4.024155444783628,11.713012099258465
0.0381125,4.0E9,4.025797327056759+0.13927276684084275i,4.025797327056759,14.452923634587277
0.0381125,4.0E9,4.028496766822467+0.06144316815943433i,4.028496766822467,32.78230019299476
0.0381125,4.0E9,4.031181680799001+0.15876628605415471i,4.031181680799001,12.695332809586468
0.0381125,4.0E9,4.031326542800438+0.1310696944604885i,4.031326542800438,15.378560846556708
0.0381125,4.0E9,4.031566369063191+0.14838672407223072i,4.031566369063191,13.584659929215542
0.0381125,4.0E9,4.031917689770073+0.12197503488230467i,4.031917689770073,16.527634911769134
0.0381125,4.0E9,4.034910773027494+0.12151875212182003i,4.034910773027494,16.60200875409986
0.0381125,4.0E9,4.03533356290952+0.16143895062510755i,4.03533356290952,12.498017198712922
0.0381125,4.0E9,4.035407052054365+0.14987412236521838i,4.035407052054365,13.462654487546379
0.0381125,4.0E9,4.036261909710507+0.1692073597385814i,4.036261909710507,11.926969122224854
0.0381125,4.0E9,4.037119853755322+0.17018774047454557i,4.037119853755322,11.860783398670074
0.0381125,4.0E9,4.038630426754042+0.13295673158316212i,4.038630426754042,15.187762133833552
0.0381125,4.0E9,4.039707723513014+2.809428365031312E-4i,4.039707723513014,7189.554597289029
0.0381125,4.0E9,4.0400506048470906+0.15849619696033102i,4.0400506048470906,12.74494493346818
0.0381125,4.0E9,4.040431392801825+0.15521562032466182i,4.040431392801825,13.015543746017714
0.0381125,4.0E9,4.042002566712395+0.14791504696814153i,4.042002566712395,13.663256881441466
0.0381125,4.0E9,4.043227164429966+0.1732327605890814i,4.043227164429966,11.669926492774497
0.0381125,4.0E9,4.043654249522419+0.1584551974257044i,4.043654249522419,12.759613806351744
0.0381125,4.0E9,4.044259665939752+0.05791654454720611i,4.044259665939752,34.914545554797314
0.0381125,4.0E9,4.044430396789239+0.16737009638634315i,4.044430396789239,12.082296909997034
0.0381125,4.0E9,4.044492323022737+0.16078056762161497i,4.044492323022737,12.577677709600911
0.0381125,4.0E9,4.045875548281105+2.5471953066078326E-4i,4.045875548281105,7941.82436224159
0.0381125,4.0E9,4.046427677395119+0.14273046069421882i,4.046427677395119,14.175066967884508
0.0381125,4.0E9,4.046851062875516+0.12926057287015688i,4.046851062875516,15.653849325503934
0.0381125,4.0E9,4.047687541743489+0.1641089795639229i,4.047687541743489,12.332315856509407
0.0381125,4.0E9,4.048041421749223+0.12563017398531504i,4.048041421749223,16.110944104170386
0.0381125,4.0E9,4.049956276008198+0.15439718996827603i,4.049956276008198,13.115382076708592
0.0381125,4.0E9,4.050855330899279+0.15027603790703228i,4.050855330899279,13.478048088429524
0.0381125,4.0E9,4.052364143640511+0.165233249970049i,4.052364143640511,12.262556550739825
0.0381125,4.0E9,4.052366944586535+0.13923540142794638i,4.052366944586535,14.55221482118402
0.0381125,4.0E9,4.053067102439332+0.16091554380894868i,4.053067102439332,12.59377126193429
0.0381125,4.0E9,4.053816400085873+3.297977718312152E-4i,4.053816400085873,6145.912353465726
0.0381125,4.0E9,4.0542141483721466+0.1478319917282504i,4.0542141483721466,13.712235426769924
0.0381125,4.0E9,4.054480888471813+0.1445360816685679i,4.054480888471813,14.025843379956301
0.0381125,4.0E9,4.055630932655535+0.13580156096247326i,4.055630932655535,14.932195565028328
0.0381125,4.0E9,4.055680246130043+0.15397705231583467i,4.055680246130043,13.169755444503226
0.0381125,4.0E9,4.056600879182651+0.15041540433731623i,4.056600879182651,13.484659024967488
0.0381125,4.0E9,4.057099211946896+0.012064117862225861i,4.057099211946896,168.1473630430178
0.0381125,4.0E9,4.0577921171480575+0.004885665917616937i,4.0577921171480575,415.275234284471
0.0381125,4.0E9,4.058153127330802+0.13594488217949413i,4.058153127330802,14.925729686435128
0.0381125,4.0E9,4.058695948949727+0.14830181882113197i,4.058695948949727,13.683904827374212
0.0381125,4.0E9,4.05881362512424+0.14391926514999498i,4.05881362512424,14.101008717957527
0.0381125,4.0E9,4.058916573021528+0.15505641578950868i,4.058916573021528,13.08851540374687
0.0381125,4.0E9,4.059044518336774+0.1638775461651942i,4.059044518336774,12.384382770306793
0.0381125,4.0E9,4.059354242912784+0.16646952011798788i,4.059354242912784,12.192484966724397
0.0381125,4.0E9,4.061681646109296+0.16503237283811928i,4.061681646109296,12.305711831742887
0.0381125,4.0E9,4.063883955945154+0.13823690781267037i,4.063883955945154,14.698983145124544
0.0381125,4.0E9,4.064038865662055+0.1659847591563957i,4.064038865662055,12.242204905791375
0.0381125,4.0E9,4.0641497416918995+5.464808138149789E-4i,4.0641497416918995,3718.474316893303
0.0381125,4.0E9,4.066131773609133+0.15898136431036983i,4.066131773609133,12.788076738576311
0.0381125,4.0E9,4.066809340548528+0.15065268233964263i,4.066809340548528,13.497301466495003
0.0381125,4.0E9,4.0670249777712915+0.011552788342223853i,4.0670249777712915,176.01919369139975
0.0381125,4.0E9,4.0692292667615195+0.15065394277297542i,4.0692292667615195,13.505219949316407
0.0381125,4.0E9,4.069508897013416+0.14681041056671404i,4.069508897013416,13.85974223934255
0.0381125,4.0E9,4.070903872225799+0.1418922308168723i,4.070903872225799,14.345055570659653
0.0381125,4.0E9,4.070959512458383+0.14015063579033346i,4.070959512458383,14.523514251296628
0.0381125,4.0E9,4.075672613361315+0.1561800750543398i,4.075672613361315,13.047991595417226
0.0381125,4.0E9,4.078327257812916+0.1542427374988897i,4.078327257812916,13.220483907199434
0.0381125,4.0E9,4.080489551830156+0.004998447891202301i,4.080489551830156,408.17566179014983
0.0381125,4.0E9,4.081177724097641+0.1461170135029329i,4.081177724097641,13.965443264468725
0.0381125,4.0E9,4.081638666882331+0.13083920131512247i,4.081638666882331,15.597919529682166
0.0381125,4.0E9,4.081952888851114+0.009429544862273318i,4.081952888851114,216.44485224215887
0.0381125,4.0E9,4.082450659987685+0.15439907245516754i,4.082450659987685,13.220450728980563
0.0381125,4.0E9,4.084347068377682+0.14405395682920746i,4.084347068377682,14.17644873587244
0.0381125,4.0E9,4.088722702103464+0.009992823530488155i,4.088722702103464,204.5829534379723
0.0381125,4.0E9,4.089661768742608+0.1443088988341365i,4.089661768742608,14.169818361108554
0.0381125,4.0E9,4.092739423816746+0.13841196240402343i,4.092739423816746,14.784630434868312
0.0381125,4.0E9,4.092834511925773+0.1256663978744288i,4.092834511925773,16.284522279438242
0.0381125,4.0E9,4.094307196547663+0.14860272605708896i,4.094307196547663,13.776016447284915
0.0381125,4.0E9,4.097405057111586+6.315652608395492E-4i,4.097405057111586,3243.8492988553894
0.0381125,4.0E9,4.099741750933009+0.14459980905218467i,4.099741750933009,14.176165853211645
0.0381125,4.0E9,4.099843464765161+0.13968096627567472i,4.099843464765161,14.675741348587536
0.0381125,4.0E9,4.1018046629842475+0.13040979859699545i,4.1018046629842475,15.726596878122736
0.0381125,4.0E9,4.102094040428903+7.186457686209211E-4i,4.102094040428903,2854.044523424112
0.0381125,4.0E9,4.103938202304053+0.13853617171329366i,4.103938202304053,14.811793019650214
0.0381125,4.0E9,4.104380321366008+0.13157997001711227i,4.104380321366008,15.596524002977901
0.0381125,4.0E9,4.104438684866333+0.1277425276160832i,4.104438684866333,16.065278969591837
0.0381125,4.0E9,4.104720385985901+0.046843877636955425i,4.104720385985901,43.812773333987
0.0381125,4.0E9,4.105409602445502+0.13241048948358292i,4.105409602445502,15.502584494842901
0.0381125,4.0E9,4.106649463007705+0.046981189498167666i,4.106649463007705,43.70525211125051
0.0381125,4.0E9,4.106934257731369+0.13721653965691702i,4.106934257731369,14.965157509437095
0.0381125,4.0E9,4.107065300275506+0.1425931328511935i,4.107065300275506,14.40134324196921
0.0381125,4.0E9,4.107135507449791+0.1253225599500927i,4.107135507449791,16.386257626262097
0.0381125,4.0E9,4.111896182644305+0.13597153981049515i,4.111896182644305,15.120429570684772
0.0381125,4.0E9,4.115336947859799+7.961643865820873E-4i,4.115336947859799,2584.4769103066965
0.0381125,4.0E9,4.11688249601629+8.798708071810565E-4i,4.11688249601629,2339.4812411188072
0.0381125,4.0E9,4.116934582454094+0.13139533831195724i,4.116934582454094,15.666212497888312
0.0381125,4.0E9,4.118140026478123+0.11807815429868047i,4.118140026478123,17.43819612924007
0.0381125,4.0E9,4.129487194851507+0.11890299972222435i,4.129487194851507,17.36494118945116
0.0381125,4.0E9,4.136783496279542+0.006067356997469532i,4.136783496279542,340.9049029095239
0.0381125,4.0E9,4.140062705652161+0.006358270332055371i,4.140062705652161,325.5651686261228
0.0381125,4.0E9,4.162949822806426+0.04546246702832924i,4.162949822806426,45.78446897978884
0.0381125,4.0E9,4.168869939239059+0.04713670858288113i,4.168869939239059,44.22105472117211
0.0381125,4.0E9,4.174281405218622+0.027659196409530448i,4.174281405218622,75.45919526028425
0.0381125,4.5E9,4.3478105121588415+0.00115554364799114i,4.3478105121588415,1881.2835498327177
0.0381125,4.5E9,4.349071526860692+0.02945244171057466i,4.349071526860692,73.8321048149158
0.0381125,4.5E9,4.35724648362648+0.028907735743547203i,4.35724648362648,75.36471417688095
0.0381125,4.5E9,4.35783922208386+0.0032242540508608556i,4.35783922208386,675.7902996074928
0.0381125,4.5E9,4.368964754984632+0.0032581429621127557i,4.368964754984632,670.4685469282722
0.0381125,4.5E9,4.388965191641037+0.02248682843549106i,4.388965191641037,97.58968909803916
0.0381125,4.5E9,4.389161999548415+0.061189874614199634i,4.389161999548415,35.86510045348151
0.0381125,4.5E9,4.39340328887192+0.019201471016416338i,4.39340328887192,114.40277896198086
0.0381125,4.5E9,4.39392490511115+0.056336327526034694i,4.39392490511115,38.99726072027491
0.0381125,4.5E9,4.401730968987358+0.11526192893890498i,4.401730968987358,19.09447034901052
0.0381125,4.5E9,4.410340591280115+0.12635978373756476i,4.410340591280115,17.451520020166793
0.0381125,4.5E9,4.410513517615504+0.08999680504218606i,4.410513517615504,24.503722746313457
0.0381125,4.5E9,4.411464397675643+0.11626813047100985i,4.411464397675643,18.971081670465114
0.0381125,4.5E9,4.413855015065827+0.0014543445801015647i,4.413855015065827,1517.472226134189
0.0381125,4.5E9,4.414284213699072+0.12996686448879208i,4.414284213699072,16.982344811741402
0.0381125,4.5E9,4.417661821790609+0.13200747640404978i,4.417661821790609,16.732619780825846
0.0381125,4.5E9,4.417695551754443+0.0014711579952340515i,4.417695551754443,1501.434776572593
0.0381125,4.5E9,4.418556462917075+0.032483201023967824i,4.418556462917075,68.01294705618498
0.0381125,4.5E9,4.419663351044422+9.199469600486516E-4i,4.419663351044422,2402.1294395117557
0.0381125,4.5E9,4.422255462198939+0.12416198311475174i,4.422255462198939,17.80841184741648
0.0381125,4.5E9,4.424403504970919+0.13526568947480885i,4.424403504970919,16.354492858275403
0.0381125,4.5E9,4.42455978000997+0.061272304135030486i,4.42455978000997,36.10570748456943
0.0381125,4.5E9,4.427163758926086+0.11811952435208106i,4.427163758926086,18.74018619364719
0.0381125,4.5E9,4.429450145717734+0.13449755469982655i,4.429450145717734,16.46665679388536
0.0381125,4.5E9,4.430171099535477+0.13876568553738136i,4.430171099535477,15.962775964314522
0.0381125,4.5E9,4.430855777755956+0.035487753825013915i,4.430855777755956,62.42795471930969
0.0381125,4.5E9,4.43205971519849+0.105466159368719i,4.43205971519849,21.01176216962456
0.0381125,4.5E9,4.432060470353924+0.01200519030594875i,4.432060470353924,184.58934666607377
0.0381125,4.5E9,4.433670216706855+0.13588138592185806i,4.433670216706855,16.3144870308305
0.0381125,4.5E9,4.435976869981738+0.12705567458980366i,4.435976869981738,17.4568230986266
0.0381125,4.5E9,4.436176587464451+0.012113726074643992i,4.436176587464451,183.10536989729746
0.0381125,4.5E9,4.437461115373203+0.03283444446046412i,4.437461115373203,67.57326320407734
0.0381125,4.5E9,4.438301738786349+0.10730849210853055i,4.438301738786349,20.680104862052772
0.0381125,4.5E9,4.4383763036825945+0.14457268241157104i,4.4383763036825945,15.349982547350743
0.0381125,4.5E9,4.438841303694432+0.14031996469880825i,4.438841303694432,15.816855830965482
0.0381125,4.5E9,4.4390381817035705+0.13332311346049144i,4.4390381817035705,16.64766920935664
0.0381125,4.5E9,4.441574068676649+0.12407383172928849i,4.441574068676649,17.898915535902585
0.0381125,4.5E9,4.442957049402307+0.03520123495524433i,4.442957049402307,63.107971283552764
0.0381125,4.5E9,4.443141326664695+0.12697406828294144i,4.443141326664695,17.496254891840845
0.0381125,4.5E9,4.443274917794356+0.07168401671075869i,4.443274917794356,30.992089462025692
0.0381125,4.5E9,4.443922578367686+0.13365213405020432i,4.443922578367686,16.624959301803575
0.0381125,4.5E9,4.444120588157005+0.11924886736414132i,4.444120588157005,18.633806284240535
0.0381125,4.5E9,4.444198445967123+0.14273010026934327i,4.444198445967123,15.568539633828324
0.0381125,4.5E9,4.444707701906888+0.0963108922928615i,4.444707701906888,23.074792456451615
0.0381125,4.5E9,4.446347593402676+0.03357632827906132i,4.446347593402676,66.21253456375517
0.0381125,4.5E9,4.447270538724912+0.14892684144132237i,4.447270538724912,14.931057745145125
0.0381125,4.5E9,4.4484236681845495+0.13179153527624132i,4.4484236681845495,16.876742724259348
0.0381125,4.5E9,4.448427204864403+0.1256230422571773i,4.448427204864403,17.705458827201138
0.0381125,4.5E9,4.449410168702538+0.1410456438363755i,4.449410168702538,15.772944302569949
0.0381125,4.5E9,4.450909854203013+0.1356630560270474i,4.450909854203013,16.404281255891902
0.0381125,4.5E9,4.45155607829471+0.15001886694933608i,4.45155607829471,14.836654111639424
0.0381125,4.5E9,4.453625147347653+8.461223874017609E-4i,4.453625147347653,2631.7854329700867
0.0381125,4.5E9,4.454460228574879+0.1405392851778797i,4.454460228574879,15.847740448291368
0.0381125,4.5E9,4.4544890514868225+0.12048852287777133i,4.4544890514868225,18.485117690444447
0.0381125,4.5E9,4.454946539778247+0.13081363952100264i,4.454946539778247,17.02783653176696
0.0381125,4.5E9,4.4553763173005+0.1467308455265225i,4.4553763173005,15.182139451705005
