% Model,EigenRadiusSweep_Al&NO_Zotefoam_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 17:43"
% Table,Table 1 - 
% search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
2.5E9,2.5950070642420355+0.023476115592416448i,2.5950070642420355,55.26908942892383
2.5E9,2.596417286188775+0.2108036180038701i,2.596417286188775,6.158379326632592
2.5E9,2.5966364765691967+0.2094476053180223i,2.5966364765691967,6.198773370138323
2.5E9,2.604455783459794+0.17567661300453136i,2.604455783459794,7.412642294602456
2.5E9,2.605472550771053+0.1745687733620233i,2.605472550771053,7.462596261038581
2.5E9,2.6194157140053065+0.19519923219082147i,2.6194157140053065,6.709595331411541
2.5E9,2.62058724073167+0.1948151837185215i,2.62058724073167,6.725829041431449
2.5E9,2.6213389002223306+0.19448543154390532i,2.6213389002223306,6.739165189425925
2.5E9,2.621668981874076+0.19437478598479999i,2.621668981874076,6.743850465458748
2.5E9,2.627604628208945+0.19840773063934564i,2.627604628208945,6.621729455152271
2.5E9,2.628710173159921+0.1983452219409812i,2.628710173159921,6.626603220979302
2.5E9,2.629306699570344+0.03699608982491701i,2.629306699570344,35.534926961382496
2.5E9,2.629392839990099+0.18157337890283498i,2.629392839990099,7.240579141827726
2.5E9,2.6296390530790936+0.1814014265358145i,2.6296390530790936,7.248121206367465
2.5E9,2.6299434305213167+0.18394828183739506i,2.6299434305213167,7.148594714372245
2.5E9,2.6305434834150425+0.18375860897402388i,2.6305434834150425,7.157606106462462
2.5E9,2.6406139745178607+0.16761107836369013i,2.6406139745178607,7.877205970801454
2.5E9,2.6408141143395403+0.16800320916234204i,2.6408141143395403,7.8594156846959775
2.5E9,2.6409613752170635+0.16817908701770554i,2.6409613752170635,7.851634296656125
2.5E9,2.641259057017767+0.16774388723796824i,2.641259057017767,7.87289212295042
2.5E9,2.6426462956107803+0.19040250026678437i,2.6426462956107803,6.939631286112341
2.5E9,2.6452310399428387+0.1898576505878313i,2.6452310399428387,6.9663535595030215
2.5E9,2.6650170854313737+0.03556916264364473i,2.6650170854313737,37.462465902434474
2.5E9,2.6665738518590243+0.03535520347454248i,2.6665738518590243,37.71119368297641
2.5E9,2.6714592209058674+0.15619636695982608i,2.6714592209058674,8.551604857726845
2.5E9,2.672368353361445+0.15761184712559118i,2.672368353361445,8.47768870836213
2.5E9,2.6750420587116133+0.15598718775424406i,2.6750420587116133,8.574556978763248
2.5E9,2.675178924899235+0.050381799036857355i,2.675178924899235,26.54906112961725
2.5E9,2.6756365259584003+0.15826308745305254i,2.6756365259584003,8.453128802861585
2.5E9,2.680491720159672+0.14144810135601057i,2.680491720159672,9.475177448346038
2.5E9,2.6805834208071553+0.1413151139107671i,2.6805834208071553,9.48441871015934
2.5E9,2.6807116677547604+0.1421008833521658i,2.6807116677547604,9.432424361188543
2.5E9,2.6807180224730742+0.14051341860665345i,2.6807180224730742,9.53901075447231
2.5E9,2.6863880169218906+0.05399601393617788i,2.6863880169218906,24.875799351570127
2.5E9,2.6875056884835105+0.14451543168268147i,2.6875056884835105,9.298334638699963
2.5E9,2.6876205342423964+5.726197084262112E-4i,2.6876205342423964,2346.776136669358
2.5E9,2.688431712311815+0.14443741345438302i,2.688431712311815,9.306562780428388
2.5E9,2.689027749709066+0.127439142680921i,2.689027749709066,10.55024262224436
2.5E9,2.68914627688623+0.1278740818055163i,2.68914627688623,10.514821451371802
2.5E9,2.6892869168697624+0.12653066918962338i,2.6892869168697624,10.627016098521937
2.5E9,2.6892990668885854+0.1289263227860696i,2.6892990668885854,10.429596566369929
2.5E9,2.6900214971727427+5.783110309126906E-4i,2.6900214971727427,2325.756689205245
2.5E9,2.6914990559337366+0.05557982935207685i,2.6914990559337366,24.212912195934646
2.5E9,2.711300902020537+0.03019516252039759i,2.711300902020537,44.8962793326412
2.5E9,2.7114972541387674+0.035778506672596216i,2.7114972541387674,37.89282318224282
2.5E9,2.712182640050801+0.03551798281528104i,2.712182640050801,38.18041489231094
2.5E9,2.712885787529666+0.031243602787521866i,2.712885787529666,43.41506013213598
2.5E9,2.7264487298014584+0.04871413882888506i,2.7264487298014584,27.984162250907023
3.0E9,2.807634691641359+0.013475190488825528i,2.807634691641359,104.17792215886021
3.0E9,2.8079792204890315+0.013226212636703039i,2.8079792204890315,106.15205189945404
3.0E9,2.87324894575572+1.4717060494586436E-4i,2.87324894575572,9761.626470220137
3.0E9,2.8755529758971954+0.036237526076481764i,2.8755529758971954,39.676452661643424
3.0E9,2.875582691652221+1.5954094431809378E-4i,2.875582691652221,9012.052372959713
3.0E9,2.8773635006527516+0.0364361835778962i,2.8773635006527516,39.48497370067989
3.0E9,2.8964952130214208+0.13744060991774665i,2.8964952130214208,10.53726120232903
3.0E9,2.89665130228382+0.13859335318103996i,2.89665130228382,10.450181180406318
3.0E9,2.8977065360800154+0.1385190169652868i,2.8977065360800154,10.45959825431835
3.0E9,2.8979919036543236+0.13774243025364213i,2.8979919036543236,10.519604955124915
3.0E9,2.9028498141101737+0.15362944362249858i,2.9028498141101737,9.447569898264803
3.0E9,2.9034766487454227+0.15574488972351835i,2.9034766487454227,9.321258161021323
3.0E9,2.904006537861988+0.15209370720571613i,2.904006537861988,9.54676755276318
3.0E9,2.9042365400001646+0.02750580153471462i,2.9042365400001646,52.79316322294364
3.0E9,2.9054272278924738+0.15481312715743262i,2.9054272278924738,9.383659129041058
3.0E9,2.905841602804823+0.20111215070009225i,2.905841602804823,7.224430728549438
3.0E9,2.906185600291301+0.027574505575170275i,2.906185600291301,52.69696663044075
3.0E9,2.911147718982758+0.016593097807709917i,2.911147718982758,87.72164645561556
3.0E9,2.911657612730976+0.016648603064101163i,2.911657612730976,87.44450214592743
3.0E9,2.9124565546115444+0.12624579800716434i,2.9124565546115444,11.534865320611562
3.0E9,2.9127603755989893+0.12787675091854886i,2.9127603755989893,11.388936435577227
3.0E9,2.914446077819228+0.12672137272749762i,2.914446077819228,11.499425925910971
3.0E9,2.9149632109696264+0.12494226500946118i,2.9149632109696264,11.665240784409074
3.0E9,2.917161144540516+0.20192571483900035i,2.917161144540516,7.223352278005875
3.0E9,2.918255819082881+0.20303273142309863i,2.918255819082881,7.186663447386583
3.0E9,2.922177294781198+0.2030061103250904i,2.922177294781198,7.197264383081069
3.0E9,2.923130971792164+0.17674757741643837i,2.923130971792164,8.269225000195954
3.0E9,2.9245056523595045+0.1773698926350291i,2.9245056523595045,8.24408700065351
3.0E9,2.9247509351055347+0.20006975954429995i,2.9247509351055347,7.309327860860274
3.0E9,2.9248077073414525+0.19265163459368162i,2.9248077073414525,7.590923672955372
3.0E9,2.924915301634192+0.17960936961138105i,2.924915301634192,8.14243518576676
3.0E9,2.9250667739478184+0.19309862993830704i,2.9250667739478184,7.574022598923531
3.0E9,2.925259488685658+0.14204241696376144i,2.925259488685658,10.297133600000501
3.0E9,2.925841168788053+0.2075999959763185i,2.925841168788053,7.046823760829484
3.0E9,2.9259964161124867+0.19566515715571042i,2.9259964161124867,7.477050228682201
3.0E9,2.92610929965029+0.1412547703480515i,2.92610929965029,10.357559225930432
3.0E9,2.9265160549676676+0.19493989030276843i,2.9265160549676676,7.506201143394475
3.0E9,2.9266772660050293+0.14675260364465736i,2.9266772660050293,9.971466240870258
3.0E9,2.9271325198154723+0.2089118975048278i,2.9271325198154723,7.005662565837899
3.0E9,2.9275839747227437+0.18039838807401928i,2.9275839747227437,8.114218774287291
3.0E9,2.9277617702360406+0.14591597190487218i,2.9277617702360406,10.032355375547073
3.0E9,2.9308868969637136+0.18428964653901855i,2.9308868969637136,7.951849037659245
3.0E9,2.931413732205311+0.20248966481367253i,2.931413732205311,7.2384280326177315
3.0E9,2.9325093545813403+0.18688283945246864i,2.9325093545813403,7.8458497397969715
3.0E9,2.932766142148248+0.20393275756577753i,2.932766142148248,7.190522447582503
3.0E9,2.9332598029974615+0.04449954116114583i,2.9332598029974615,32.95831514728738
3.0E9,2.936066225468464+0.16405096910964784i,2.936066225468464,8.948640295767062
3.0E9,2.93647019716923+0.16533190354668612i,2.93647019716923,8.880531023282009
3.0E9,2.9376079942163575+0.04583860862655804i,2.9376079942163575,32.04294460755471
3.0E9,2.9381578872520078+0.16785513047081388i,2.9381578872520078,8.752064589896122
3.0E9,2.9386486162058216+0.1691599155977642i,2.9386486162058216,8.686007574020868
3.0E9,2.9447998943915983+0.2157538453400146i,2.9447998943915983,6.824443591609636
3.0E9,2.9454515428361345+0.15733079611876594i,2.9454515428361345,9.360696111308911
3.0E9,2.9459319100041856+0.15724379950520395i,2.9459319100041856,9.367402464434507
3.0E9,2.9462066513102045+0.15707773047220167i,2.9462066513102045,9.378180606676134
3.0E9,2.946387380711817+0.1573938502671479i,2.946387380711817,9.359919004811344
3.0E9,2.947462026968887+0.21440511609534807i,2.947462026968887,6.873581378669438
3.0E9,2.9485022443340614+0.1673313674032168i,2.9485022443340614,8.810369179704018
3.0E9,2.9491872295154242+0.16975998009836352i,2.9491872295154242,8.68634417784034
3.0E9,2.950063154332961+0.21396963845489014i,2.950063154332961,6.893648967292395
3.0E9,2.950134720415715+0.21086242414441458i,2.950134720415715,6.995401699439913
3.0E9,2.951123245880647+0.16840300967135152i,2.951123245880647,8.762085819130963
3.0E9,2.9511715193546313+0.19766045639491683i,2.9511715193546313,7.465255249280415
3.0E9,2.9514958638380606+0.21812799382836842i,2.9514958638380606,6.765513706050064
3.0E9,2.9520200137161923+0.1709955953977124i,2.9520200137161923,8.631859805658143
3.0E9,2.9529149601043274+0.1794235351136042i,2.9529149601043274,8.228895273506492
3.0E9,2.9530897609937212+0.20031609756190114i,2.9530897609937212,7.371074509079745
3.0E9,2.9542994075653746+0.17871910869140728i,2.9542994075653746,8.265202946671296
